account_id,customer_id,account_type,balance,account_status
4485,4850,Checking,953,Inactive
4486,2819,Checking,11572,Active
4487,10382,Checking,10475,Active
4488,14879,Credit Card,19962,Active
4489,16902,Checking,0,Active
4490,11723,Savings,10914,Active
4491,6839,Checking,7626,Closed
4492,18668,Savings,3599,Active
4493,18038,Savings,5549,Active
4494,16658,Credit Card,0,Inactive
4495,19578,Checking,0,Inactive
4496,19183,Checking,10593,Active
4497,3272,Savings,14165,Active
4498,10897,Checking,5744,Active
4499,606,Checking,7052,Active
4500,15340,Checking,6672,Active
4501,9029,Savings,23137,Active
4502,13510,Credit Card,0,Active
4503,16373,Savings,7972,Active
4504,12370,Checking,2435,Active
4505,19363,Savings,0,Active
4506,8634,Savings,16088,Active
4507,16260,Checking,9379,Active
4508,15649,Savings,3449,Active
4509,4534,Savings,13503,Inactive
4510,15691,Credit Card,0,Active
4511,12691,Savings,19948,Inactive
4512,17338,Checking,8019,Active
4513,4803,Checking,12588,Active
4514,4970,Checking,0,Active
4515,19649,Savings,0,Active
4516,19003,Savings,8054,Active
4517,15850,Checking,0,Active
4518,16867,Checking,20210,Active
4519,12021,Credit Card,1352,Active
4520,12811,Checking,13203,Active
4521,8494,Credit Card,12140,Active
4522,11356,Checking,21081,Active
4523,5191,Credit Card,0,Active
4524,14414,Checking,8233,Active
4525,14677,Checking,11995,Active
4526,15622,Savings,0,Closed
4527,17892,Savings,1161,Active
4528,6077,Savings,6981,Inactive
4529,2876,Savings,616,Active
4530,15519,Savings,0,Active
4531,18546,Savings,0,Active
4532,10921,Savings,26634,Active
4533,17444,Savings,17042,Active
4534,3257,Checking,11434,Active
4535,6691,Savings,3801,Active
4536,50,Savings,0,Closed
4537,4975,Credit Card,9038,Active
4538,6965,Savings,0,Active
4539,13763,Savings,15108,Active
4540,18678,Credit Card,10518,Inactive
4541,9940,Savings,5916,Inactive
4542,14260,Checking,2332,Active
4543,15509,Credit Card,2182,Active
4544,18590,Checking,8261,Active
4545,2813,Credit Card,0,Active
4546,15935,Checking,28753,Closed
4547,13354,Checking,891,Active
4548,14202,Checking,0,Active
4549,6750,Savings,13125,Inactive
4550,4870,Savings,391,Inactive
4551,18311,Credit Card,198,Active
4552,4991,Credit Card,5584,Active
4553,10732,Savings,0,Active
4554,16788,Checking,0,Active
4555,459,Savings,3520,Active
4556,16518,Savings,18993,Inactive
4557,13012,Checking,3071,Active
4558,4786,Checking,3226,Active
4559,7390,Checking,15807,Active
4560,12368,Checking,0,Active
4561,18639,Savings,11299,Active
4562,4022,Credit Card,11763,Active
4563,7272,Checking,6118,Active
4564,5236,Checking,1543,Active
4565,15076,Checking,5429,Active
4566,18001,Savings,2041,Active
4567,8640,Savings,7607,Active
4568,4758,Checking,2659,Active
4569,13961,Checking,15822,Active
4570,12321,Savings,1305,Active
4571,14011,Checking,3133,Inactive
4572,13203,Savings,12739,Inactive
4573,7676,Savings,11877,Active
4574,7829,Credit Card,6495,Active
4575,5290,Savings,1874,Active
4576,11,Savings,3064,Active
4577,3826,Checking,33181,Active
4578,14724,Savings,14802,Inactive
4579,16649,Credit Card,9603,Closed
4580,18152,Checking,4346,Active
4581,10410,Credit Card,20090,Active
4582,11434,Savings,0,Active
4583,1153,Credit Card,12902,Active
4584,7886,Savings,6562,Active
4585,13410,Credit Card,7517,Active
4586,4578,Credit Card,17705,Active
4587,15377,Credit Card,20956,Inactive
4588,9827,Credit Card,5089,Active
4589,358,Checking,4707,Active
4590,1187,Credit Card,0,Inactive
4591,11366,Savings,3950,Active
4592,5231,Savings,20438,Active
4593,11226,Savings,1796,Active
4594,12914,Checking,0,Active
4595,2466,Savings,0,Active
4596,6387,Credit Card,541,Inactive
4597,7526,Savings,0,Active
4598,6341,Credit Card,11314,Active
4599,19214,Savings,9576,Closed
4600,4510,Savings,15400,Inactive
4601,1356,Checking,1965,Inactive
4602,12200,Savings,7637,Closed
4603,1985,Checking,0,Active
4604,701,Credit Card,2088,Active
4605,3676,Savings,5296,Active
4606,11928,Credit Card,5993,Active
4607,16411,Credit Card,14223,Active
4608,12490,Savings,9051,Active
4609,4514,Checking,4104,Active
4610,2410,Savings,25899,Active
4611,17586,Credit Card,0,Active
4612,2584,Checking,13985,Active
4613,4095,Savings,5082,Active
4614,17728,Checking,9884,Closed
4615,8411,Savings,0,Active
4616,4172,Checking,0,Active
4617,13793,Savings,2142,Active
4618,13666,Savings,4616,Active
4619,15997,Savings,0,Active
4620,13852,Savings,0,Active
4621,18654,Checking,8202,Active
4622,8687,Checking,0,Active
4623,19715,Checking,21166,Active
4624,14483,Checking,0,Active
4625,5389,Checking,4272,Active
4626,3700,Checking,2496,Active
4627,10018,Checking,0,Active
4628,3422,Credit Card,4544,Active
4629,6333,Savings,0,Active
4630,2627,Credit Card,16608,Inactive
4631,2352,Savings,6129,Active
4632,2555,Savings,3419,Active
4633,9985,Credit Card,1574,Active
4634,15197,Checking,15985,Active
4635,1942,Savings,5696,Active
4636,12341,Savings,0,Active
4637,1194,Credit Card,13113,Inactive
4638,9248,Checking,12275,Active
4639,18406,Savings,0,Active
4640,13291,Savings,1673,Active
4641,11382,Checking,26176,Inactive
4642,7074,Credit Card,8081,Active
4643,6027,Savings,42662,Closed
4644,2286,Savings,18386,Inactive
4645,18056,Checking,30077,Active
4646,8655,Savings,0,Active
4647,1166,Credit Card,29517,Active
4648,8558,Checking,0,Inactive
4649,1214,Checking,3175,Active
4650,6898,Savings,0,Active
4651,2461,Checking,5573,Active
4652,14281,Checking,11173,Active
4653,4372,Checking,4052,Active
4654,301,Savings,8028,Inactive
4655,6525,Savings,2151,Active
4656,18026,Checking,10539,Active
4657,8418,Savings,9632,Active
4658,19487,Checking,2236,Closed
4659,1885,Credit Card,2724,Active
4660,15385,Checking,0,Active
4661,2552,Savings,6452,Active
4662,17099,Checking,9808,Active
4663,6658,Savings,14716,Active
4664,8745,Credit Card,0,Inactive
4665,11080,Savings,0,Active
4666,18562,Credit Card,10769,Active
4667,13762,Savings,10787,Active
4668,18977,Credit Card,13440,Active
4669,12760,Savings,29610,Active
4670,3865,Checking,0,Active
4671,10214,Checking,0,Active
4672,16769,Savings,7078,Active
4673,17498,Credit Card,5887,Active
4674,18837,Credit Card,8758,Active
4675,3799,Checking,21287,Active
4676,14147,Credit Card,27776,Active
4677,11781,Checking,0,Active
4678,13661,Savings,12263,Active
4679,8219,Credit Card,19945,Active
4680,11804,Savings,0,Active
4681,17294,Credit Card,7534,Active
4682,14700,Checking,1796,Active
4683,16134,Checking,0,Active
4684,19841,Checking,0,Active
4685,13560,Checking,3406,Active
4686,7486,Savings,19380,Active
4687,16413,Credit Card,8576,Active
4688,12535,Credit Card,8347,Active
4689,4359,Checking,4086,Active
4690,3156,Savings,7581,Active
4691,14587,Checking,8307,Active
4692,7165,Checking,0,Active
4693,11846,Savings,11460,Active
4694,3981,Credit Card,4805,Active
4695,4808,Checking,17111,Active
4696,5471,Credit Card,0,Active
4697,8081,Checking,21801,Active
4698,5765,Savings,0,Active
4699,10705,Checking,16694,Active
4700,14662,Credit Card,363,Inactive
4701,7801,Savings,11341,Active
4702,13237,Savings,18309,Active
4703,16453,Savings,10408,Active
4704,1439,Savings,2486,Active
4705,6275,Checking,0,Active
4706,10095,Checking,2046,Active
4707,10510,Credit Card,0,Inactive
4708,4435,Checking,7146,Inactive
4709,2706,Checking,17765,Active
4710,10820,Savings,16135,Inactive
4711,13668,Savings,17808,Active
4712,10490,Savings,12728,Active
4713,1530,Checking,0,Closed
4714,3005,Savings,1486,Active
4715,5676,Checking,10347,Active
4716,4262,Checking,602,Active
4717,15657,Credit Card,1815,Active
4718,11292,Savings,7323,Active
4719,3364,Savings,5475,Active
4720,742,Savings,11856,Active
4721,7549,Credit Card,0,Active
4722,19011,Checking,0,Active
4723,9124,Credit Card,0,Active
4724,5957,Savings,18089,Inactive
4725,807,Savings,6081,Active
4726,15368,Checking,2004,Active
4727,1848,Savings,18297,Active
4728,10164,Credit Card,0,Active
4729,435,Checking,15512,Active
4730,1357,Checking,9712,Active
4731,17681,Savings,13682,Active
4732,3147,Savings,9825,Active
4733,11181,Checking,13897,Active
4734,5994,Checking,10259,Active
4735,12317,Credit Card,8842,Active
4736,3852,Savings,9601,Active
4737,3112,Credit Card,0,Active
4738,5243,Savings,0,Active
4739,9655,Savings,31492,Closed
4740,9887,Savings,0,Inactive
4741,11732,Checking,0,Active
4742,4559,Savings,988,Active
4743,6030,Savings,0,Active
4744,314,Savings,0,Active
4745,7049,Credit Card,11985,Active
4746,11006,Checking,2648,Active
4747,9171,Savings,0,Active
4748,4567,Savings,0,Active
4749,5484,Credit Card,0,Active
4750,14254,Checking,907,Active
4751,14114,Checking,12809,Inactive
4752,2835,Credit Card,4741,Active
4753,6180,Checking,9762,Active
4754,3420,Savings,8031,Closed
4755,11712,Savings,4397,Active
4756,10511,Savings,7477,Active
4757,5993,Savings,10080,Active
4758,14291,Savings,0,Active
4759,13931,Checking,16696,Active
4760,6818,Checking,18660,Active
4761,13349,Checking,0,Active
4762,4306,Checking,11302,Active
4763,1974,Savings,5003,Active
4764,19120,Savings,1745,Active
4765,12012,Credit Card,24520,Active
4766,2438,Savings,567,Inactive
4767,15414,Checking,33,Inactive
4768,8453,Checking,5401,Inactive
4769,16497,Savings,1931,Active
4770,3314,Savings,0,Active
4771,14155,Savings,0,Active
4772,3604,Savings,13943,Active
4773,12865,Savings,6980,Active
4774,18464,Checking,7089,Inactive
4775,4496,Checking,15439,Active
4776,8700,Savings,8771,Closed
4777,7177,Credit Card,0,Active
4778,163,Credit Card,10401,Active
4779,10721,Savings,5261,Active
4780,565,Checking,3670,Inactive
4781,11186,Savings,9778,Active
4782,9917,Checking,0,Active
4783,17382,Savings,861,Active
4784,13020,Checking,1865,Active
4785,4972,Checking,20362,Active
4786,11675,Savings,122,Active
4787,6803,Checking,11142,Inactive
4788,4442,Savings,208,Active
4789,11274,Savings,2042,Active
4790,14524,Checking,9759,Active
4791,15233,Credit Card,0,Active
4792,18099,Checking,0,Active
4793,12272,Checking,0,Active
4794,12282,Checking,8726,Active
4795,8414,Credit Card,5825,Active
4796,2628,Credit Card,19511,Active
4797,15542,Credit Card,17343,Active
4798,7075,Credit Card,8852,Active
4799,619,Savings,6544,Active
4800,15919,Savings,8681,Active
4801,18500,Checking,243,Closed
4802,17235,Credit Card,8438,Active
4803,11932,Savings,0,Active
4804,4439,Savings,6158,Inactive
4805,2370,Savings,11101,Active
4806,2780,Credit Card,11095,Closed
4807,17386,Checking,19774,Active
4808,17519,Checking,0,Active
4809,16982,Savings,23317,Active
4810,4221,Checking,34531,Active
4811,15337,Savings,14009,Inactive
4812,16849,Savings,22575,Active
4813,7398,Credit Card,9025,Active
4814,8282,Checking,0,Active
4815,1509,Checking,0,Active
4816,10323,Credit Card,0,Active
4817,17013,Checking,11429,Active
4818,8081,Savings,12615,Active
4819,8282,Credit Card,12860,Active
4820,16871,Savings,10097,Active
4821,18040,Credit Card,4971,Active
4822,12528,Checking,0,Inactive
4823,1965,Checking,0,Active
4824,7176,Savings,1353,Active
4825,11774,Checking,0,Active
4826,9100,Savings,0,Inactive
4827,1562,Credit Card,5211,Active
4828,4624,Savings,6962,Active
4829,9840,Checking,2356,Active
4830,11324,Checking,6749,Active
4831,9770,Credit Card,0,Inactive
4832,12833,Credit Card,12044,Active
4833,9105,Checking,12680,Active
4834,9092,Savings,1141,Closed
4835,2113,Savings,0,Active
4836,18707,Checking,0,Active
4837,8500,Credit Card,9028,Active
4838,4225,Savings,0,Active
4839,17233,Savings,27680,Active
4840,2816,Savings,11548,Active
4841,12686,Checking,9502,Active
4842,19117,Savings,10080,Active
4843,11414,Checking,0,Inactive
4844,9508,Checking,5723,Active
4845,14091,Credit Card,0,Active
4846,8304,Checking,0,Active
4847,180,Savings,2285,Active
4848,14688,Checking,3320,Active
4849,7503,Credit Card,14475,Active
4850,10974,Checking,0,Active
4851,19726,Savings,4988,Active
4852,14350,Savings,0,Closed
4853,3523,Credit Card,0,Active
4854,8468,Checking,1034,Active
4855,13283,Credit Card,0,Active
4856,566,Credit Card,0,Active
4857,18594,Checking,785,Active
4858,2021,Credit Card,26495,Active
4859,19334,Savings,12317,Active
4860,2172,Savings,14863,Active
4861,13513,Savings,9646,Inactive
4862,16874,Savings,5515,Active
4863,4035,Savings,14550,Closed
4864,2907,Checking,2257,Active
4865,8311,Checking,0,Active
4866,9824,Checking,3734,Active
4867,1080,Checking,4075,Active
4868,1929,Savings,27701,Inactive
4869,12800,Credit Card,14367,Active
4870,13656,Savings,672,Active
4871,6225,Savings,3055,Active
4872,2414,Savings,240,Active
4873,969,Checking,0,Closed
4874,19353,Savings,10694,Active
4875,3120,Checking,0,Active
4876,3984,Savings,4344,Active
4877,1496,Credit Card,0,Active
4878,8998,Checking,0,Active
4879,14326,Credit Card,0,Inactive
4880,2386,Checking,8892,Inactive
4881,15429,Checking,21931,Inactive
4882,4036,Credit Card,0,Active
4883,10851,Savings,13302,Inactive
4884,11374,Checking,1207,Active
4885,646,Savings,1132,Active
4886,14285,Credit Card,8273,Closed
4887,1604,Checking,1790,Active
4888,17761,Savings,8499,Active
4889,10227,Savings,15772,Inactive
4890,2221,Credit Card,6462,Active
4891,226,Savings,5879,Active
4892,4970,Savings,14306,Active
4893,19663,Checking,1344,Active
4894,16689,Credit Card,15792,Active
4895,11956,Savings,21548,Closed
4896,11092,Checking,15212,Closed
4897,3258,Savings,9233,Active
4898,14849,Savings,14669,Active
4899,11210,Checking,0,Active
4900,6715,Checking,13519,Inactive
4901,19626,Checking,2687,Inactive
4902,15569,Checking,1853,Active
4903,10381,Checking,595,Active
4904,12910,Checking,17964,Active
4905,836,Savings,17336,Active
4906,6223,Checking,17764,Active
4907,2723,Credit Card,9315,Active
4908,14359,Credit Card,0,Active
4909,19535,Checking,0,Active
4910,11292,Savings,8215,Active
4911,4364,Savings,2506,Active
4912,10092,Credit Card,0,Active
4913,8921,Savings,7018,Active
4914,15109,Savings,912,Active
4915,11167,Credit Card,19369,Active
4916,13084,Checking,4634,Active
4917,6109,Checking,152,Active
4918,13608,Checking,0,Closed
4919,8501,Savings,5475,Active
4920,15908,Credit Card,13364,Inactive
4921,12403,Credit Card,3059,Inactive
4922,13690,Credit Card,12807,Active
4923,7786,Checking,4878,Active
4924,8310,Savings,12829,Active
4925,4563,Checking,5464,Active
4926,7731,Checking,0,Active
4927,16849,Savings,17334,Active
4928,9525,Savings,15137,Inactive
4929,6506,Credit Card,16048,Active
4930,1983,Credit Card,40752,Closed
4931,8270,Savings,4006,Active
4932,12721,Credit Card,4381,Active
4933,14524,Savings,3478,Active
4934,3028,Credit Card,0,Active
4935,4391,Checking,10504,Inactive
4936,13734,Checking,1922,Inactive
4937,11432,Credit Card,19559,Active
4938,1950,Checking,5554,Active
4939,3016,Credit Card,10822,Closed
4940,19349,Savings,9434,Active
4941,2368,Savings,10874,Inactive
4942,10268,Savings,0,Active
4943,19325,Credit Card,17803,Active
4944,10839,Checking,9842,Active
4945,18824,Credit Card,10134,Active
4946,17993,Checking,9714,Active
4947,17061,Savings,0,Active
4948,17102,Savings,6064,Active
4949,6668,Checking,5852,Active
4950,2532,Credit Card,7648,Active
4951,4696,Savings,15162,Active
4952,3976,Checking,14136,Active
4953,7452,Checking,14878,Active
4954,15592,Savings,0,Active
4955,9620,Checking,6249,Active
4956,13987,Checking,0,Active
4957,6551,Savings,5837,Active
4958,17435,Checking,0,Active
4959,9206,Checking,2362,Active
4960,3954,Checking,13061,Active
4961,17362,Savings,26351,Active
4962,13886,Savings,0,Active
4963,698,Checking,7542,Inactive
4964,16869,Checking,4526,Active
4965,5920,Checking,382,Active
4966,8419,Credit Card,7889,Inactive
4967,12563,Checking,8043,Active
4968,10177,Savings,5912,Active
4969,12934,Checking,0,Active
4970,3666,Checking,5381,Active
4971,3580,Checking,11302,Active
4972,15568,Savings,0,Active
4973,7115,Credit Card,0,Active
4974,13906,Checking,0,Inactive
4975,3323,Checking,3278,Active
4976,7446,Checking,12703,Active
4977,7149,Savings,2864,Active
4978,18509,Credit Card,19502,Active
4979,14903,Savings,8191,Active
4980,15329,Savings,5746,Inactive
4981,15558,Savings,5394,Active
4982,11871,Checking,0,Active
4983,11298,Savings,3932,Active
4984,19820,Savings,9100,Active
4985,2414,Savings,23609,Active
4986,1595,Savings,0,Active
4987,10988,Savings,17785,Inactive
4988,1235,Savings,11138,Closed
4989,12343,Savings,0,Inactive
4990,2128,Savings,0,Active
4991,16051,Credit Card,18249,Active
4992,1322,Checking,10330,Active
4993,19140,Credit Card,14838,Active
4994,152,Savings,1361,Active
4995,5921,Checking,0,Active
4996,14114,Checking,0,Inactive
4997,15565,Savings,0,Active
4998,18002,Checking,0,Active
4999,11609,Savings,13147,Active
5000,17504,Checking,0,Inactive
5001,12774,Savings,0,Inactive
5002,15324,Checking,0,Active
5003,15652,Checking,0,Active
5004,4333,Credit Card,5080,Active
5005,9577,Savings,30522,Active
5006,2937,Checking,8232,Closed
5007,19586,Savings,6706,Active
5008,2358,Credit Card,8939,Active
5009,2573,Checking,26913,Active
5010,19954,Credit Card,0,Active
5011,15428,Savings,17379,Active
5012,3485,Checking,13515,Active
5013,7668,Checking,0,Active
5014,4773,Checking,0,Active
5015,13228,Credit Card,0,Closed
5016,13661,Savings,0,Active
5017,14922,Checking,0,Active
5018,18203,Savings,0,Active
5019,3263,Checking,10432,Active
5020,16385,Credit Card,19434,Active
5021,17013,Checking,0,Inactive
5022,19134,Credit Card,0,Active
5023,765,Checking,16617,Closed
5024,5523,Credit Card,0,Active
5025,4600,Checking,0,Active
5026,1634,Checking,0,Inactive
5027,17046,Checking,12419,Closed
5028,5029,Checking,7359,Active
5029,7967,Credit Card,15915,Active
5030,16668,Checking,0,Active
5031,4082,Savings,14258,Active
5032,9781,Checking,2933,Active
5033,17852,Checking,0,Closed
5034,10488,Savings,18727,Active
5035,9945,Savings,5887,Active
5036,19194,Savings,19326,Inactive
5037,19950,Checking,17254,Active
5038,2518,Checking,15508,Active
5039,6053,Savings,30476,Active
5040,2223,Checking,0,Inactive
5041,12758,Savings,26054,Inactive
5042,15281,Savings,2669,Active
5043,10786,Savings,14196,Active
5044,14741,Checking,6249,Active
5045,13806,Savings,14308,Inactive
5046,19400,Credit Card,4023,Active
5047,15678,Checking,20970,Active
5048,16830,Checking,13067,Active
5049,9161,Checking,0,Active
5050,9241,Credit Card,9454,Inactive
5051,3377,Checking,11746,Inactive
5052,3852,Savings,12214,Active
5053,13842,Savings,0,Active
5054,8219,Checking,2414,Active
5055,2579,Checking,8054,Inactive
5056,19494,Checking,3022,Active
5057,2739,Credit Card,25430,Inactive
5058,17989,Checking,3717,Active
5059,239,Checking,0,Active
5060,1482,Checking,3858,Active
5061,18316,Savings,0,Active
5062,5319,Checking,5961,Closed
5063,10855,Credit Card,0,Inactive
5064,13212,Credit Card,0,Active
5065,16400,Savings,11747,Active
5066,8725,Savings,0,Inactive
5067,4652,Savings,1773,Inactive
5068,3282,Checking,17513,Active
